"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
11258,,"Justin Herbert","PSA ",63695122,2020,Optic,153,"Blue Hypere","PSA 9",Football,
11258,1653753217762x266855116941786530,"Justin Herbert","PSA ",63695122,2020,Optic,153,"Blue Hyper","PSA 9",Football,260.69
12046,1649638984978x918405303141933400,"Charles Barkley",PSA,81259403,1988,Fleer,129,Base,"PSA 9",basketball,27.30
12046,1636771730263x345629882280575000,"Charles Barkley",PSA,81259403,1988,Fleer,129,Base,"PSA 9",basketball,31.00
12932,,"Joe Sakic",BGS,0002954072,1989,"O-Pee-Chee  ",113,base,"BGS 8",Hockey,
12932,1643129288375x448145751580868600,"Joe Sakic",BGS,0002954072,1989,"O-Pee-Chee  ",113,Base,"BGS 8",Hockey,22.00
13294,1593980652375x334439536181903360,"Derek Jeter",BGS,0005745848,1993,Topps,98,Base,"BGS 9.5",Baseball,610.00
13294,1587443942141x130960892121055230,"Derek Jeter",BGS,0005745848,1993,Topps,98,Base,"BGS 9.5",Baseball,127.25
13294,1634174234600x217871131120238600,"Derek Jeter",BGS,0005745848,1993,Topps,98,Base,"BGS 9.5",Baseball,710.00
13294,1634437798464x866901751037165600,"Derek Jeter",BGS,0005745848,1993,Topps,98,Base,"BGS 9.5",Baseball,899.95
"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
11228,,"Stephen Curry",BGS,0009121424,2012,Prizm,72,"Silver Prizm","BGS 9.5","Basketball ",
11228,1652414626060x452125575905004000,"Stephen Curry",BGS,0009121424,2012,Prizm,72,"Silver Prizm","BGS 9.5","Basketball ",3783.90
11776,,"Karl-Anthony Towns",BGS,0011239305,2015,"Panini Prizm","Prizms Light Blue /199",328,"BGS 9.5",basketball,
11776,1650492899642x620325914497531800,"Karl-Anthony Towns",BGS,0011239305,2015,"Panini Prizm",328,"Light Blue Prizms","BGS 9.5",basketball,464.00
10004,1604687986950x535435333933307140,"Zion Williamson",BGS,0012299112,2019,Prizm,2,Base,"BGS 8.5","Basketball ",7.35
10004,1604688007885x555864371468777200,"Zion Williamson",BGS,0012299112,2019,Prizm,2,"Prizm Green","BGS 8.5","Basketball ",39.50
10004,1604688029725x602953412228812500,"Zion Williamson",BGS,0012299112,2019,Prizm,2,"Prizm Silver","BGS 8.5","Basketball ",19.50
12155,,"Zion Williamson",BGS,001252309,2019,"Panini Mosaic",,209,"BGS 9.5",basketball,
12155,1593645352663x843722485999337500,"Zion Williamson",BGS,001252309,2019,"Panini Mosaic",209,"Camo Pink","BGS 9.5",basketball,92.00
12155,1593646451661x593742648671731700,"Zion Williamson",BGS,001252309,2019,"Panini Mosaic",209,Base,"BGS 9.5",basketball,26.25
12155,1593727284637x951355474095636500,"Zion Williamson",BGS,001252309,2019,"Panini Mosaic",209,Mosiac,"BGS 9.5",basketball,202.50
12155,1593746334474x765387866046464000,"Zion Williamson",BGS,001252309,2019,"Panini Mosaic",209,"Silver Prizm","BGS 9.5",basketball,323.00
12155,1618586605427x488786494164567000,"Zion Williamson",BGS,001252309,2019,"Panini Mosaic",209,"Mosaic Choice Nebula","BGS 9.5",basketball,
12155,1618586606199x743289155563566700,"Zion Williamson",BGS,001252309,2019,"Panini Mosaic",209,"Mosaic Fast Break Silver","BGS 9.5",basketball,
12155,1618586607906x494428164682813250,"Zion Williamson",BGS,001252309,2019,"Panini Mosaic",209,"Mosaic Fast Break Gold","BGS 9.5",basketball,5120.01
12155,1618586620261x114157120491665600,"Zion Williamson",BGS,001252309,2019,"Panini Mosaic",209,"Mosaic Fast Break Black","BGS 9.5",basketball,
12155,1618586623531x638419371991076900,"Zion Williamson",BGS,001252309,2019,"Panini Mosaic",209,"Mosaic Fast Break Pink","BGS 9.5",basketball,
12155,1618586627624x655279531897400300,"Zion Williamson",BGS,001252309,2019,"Panini Mosaic",209,"Mosaic Reactive Blue","BGS 9.5",basketball,62.00
12164,1618586662314x691595691807129300,"Zion Williamson",BGS,0012951672,2019,"Panini Mosaic",269,"Mosaic Red","BGS 9.5",basketball,207.50
12164,1618586671882x457347728721799300,"Zion Williamson",BGS,0012951672,2019,"Panini Mosaic",269,"Mosaic Choice Fusion Red","BGS 9.5",basketball,
10978,,"Justin jefferson ",SGC,0025812,2020,Chronicles,,"Clearly ","SGC 10",Football,
10978,1653924025998x239861712038110140,"Justin jefferson ",SGC,0025812,2020,Chronicles,RR-JUJ,Base,"SGC 10",Football,
13381,,"AJ Dillon",SGC,0043825,2020,Select,365,"Purple Die Cut","SGC 10",,
13381,1652487575925x654184701274515200,"AJ Dillon",SGC,0043825,2020,Select,365,"Purple Die-Cut","SGC 10",,
13124,1642560554926x868690864789520400,"Shaquille O'Neal",,01533553,1992,Topps,362,Base,"PSA 9",Basketball,133.33
13124,1594732811301x661395187515523100,"Shaquille O'Neal",,01533553,1992,Topps,362,Base,"PSA 9",Basketball,29.00
10982,,"Joe Burrow",SGC,0260200,2020,Chronicles,,Clearly,"SGC 8.5",Football,
10982,1653271896809x179468744475714800,"Joe Burrow",SGC,0260200,2020,Chronicles,RR-JB,Base,"SGC 8.5",Football,55.00
11736,1635040377497x501251324285288450,"Randy Johnson",PSA,03484109,1989,Topps,647,Base,"PSA 9",baseball,158.50
11736,1634836806883x658301441671586200,"Randy Johnson",PSA,03484109,1989,Topps,647,Base,"PSA 9",baseball,5.24
12383,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,03563631,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
12383,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,03563631,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
11734,,"Randy Johnson",PSA,04307480,1989,Topps,,647,"PSA 9",baseball,
11734,1634836806883x658301441671586200,"Randy Johnson",PSA,04307480,1989,Topps,647,Base,"PSA 9",baseball,5.24
11734,1635040377497x501251324285288450,"Randy Johnson",PSA,04307480,1989,Topps,647,Base,"PSA 9",baseball,158.50
11732,,"Randy Johnson",PSA,04307655,1989,Topps,,647,"PSA 9",baseball,
11732,1634836806883x658301441671586200,"Randy Johnson",PSA,04307655,1989,Topps,647,Base,"PSA 9",baseball,5.24
11732,1635040377497x501251324285288450,"Randy Johnson",PSA,04307655,1989,Topps,647,Base,"PSA 9",baseball,158.50
11733,,"Randy Johnson",PSA,04308037,1989,Topps,,647,"PSA 9",baseball,
11733,1634836806883x658301441671586200,"Randy Johnson",PSA,04308037,1989,Topps,647,Base,"PSA 9",baseball,5.24
11733,1635040377497x501251324285288450,"Randy Johnson",PSA,04308037,1989,Topps,647,Base,"PSA 9",baseball,158.50
11735,,"Randy Johnson",PSA,04308195,1989,Topps,,647,"PSA 9",baseball,
11735,1634836806883x658301441671586200,"Randy Johnson",PSA,04308195,1989,Topps,647,Base,"PSA 9",baseball,5.24
11735,1635040377497x501251324285288450,"Randy Johnson",PSA,04308195,1989,Topps,647,Base,"PSA 9",baseball,158.50
12462,,"Fernando Tatis Jr ",SGC,05225143,2019,"Bowman Chrome Prospects",BCP-25,"Refractor /499","SGC 9.5",Baseball,
12462,1649553431177x715885793081032700,"Fernando Tatis Jr ",SGC,05225143,2019,"Bowman Chrome Prospects",BCP-25,Refractor,"SGC 9.5",Baseball,41.00
10382,,"Shohei Ohtani",SGC,0534454,2018,"Bowman Chrome",BS-SO,Sterling,"SGC 10","Baseball ",
10382,1654227389010x339161204469711200,"Shohei Ohtani",SGC,0534454,2018,"Bowman Chrome",BS-SO,Base,"SGC 10","Baseball ",182.50
13284,,"Derek Jeter",PSA,05432973,1993,Topps,98,base,"PSA 9",Baseball,
13284,1587443942141x130960892121055230,"Derek Jeter",PSA,05432973,1993,Topps,98,Base,"PSA 9",Baseball,61.25
13284,1593980652375x334439536181903360,"Derek Jeter",PSA,05432973,1993,Topps,98,Base,"PSA 9",Baseball,148.76
13284,1634174234600x217871131120238600,"Derek Jeter",PSA,05432973,1993,Topps,98,Base,"PSA 9",Baseball,310.00
13284,1634437798464x866901751037165600,"Derek Jeter",PSA,05432973,1993,Topps,98,Base,"PSA 9",Baseball,415.99
11033,,"Jonathan Taylor",SGC,0573127,2020,Donruss,317,,"SGC 9.5",Football,
11033,1653101923482x465767195263914200,"Jonathan Taylor",SGC,0573127,2020,Donruss,317,Base,"SGC 9.5",Football,
12384,,"Ken Griffey Jr",PSA,06190295,1989,Fleer,548,base,"PSA 9",Baseball,
12384,1590238973428x754417573125161000,"Ken Griffey Jr",PSA,06190295,1989,Fleer,548,Base,"PSA 9",Baseball,28.00
12384,1633711907360x309613331653591040,"Ken Griffey Jr",PSA,06190295,1989,Fleer,548,Base,"PSA 9",Baseball,399.99
"Serial Number","Cardheadger Serial Number",Name,"Grading Co","Grading Co Serial Number",Year,Set,"Card Number",Parallel,Grade,Category,Price
11041,,"Jonathan Taylor",SGC,0628424,2020,Donruss,317,,"SGC 10",Football,
11041,1653101923482x465767195263914200,"Jonathan Taylor",SGC,0628424,2020,Donruss,317,Base,"SGC 10",Football,
12628,1624294914044x284577791445827600,"Shaquille O'neal",PSA,08102642,1992,"Stadium Club",247,Base,"PSA 9",Basketball,107.99
12628,1624294676419x965033687819485200,"Shaquille O'neal",PSA,08102642,1992,"Stadium Club",247,Base,"PSA 9",Basketball,12.94
12468,,"Gavin Lux",SGC,0874784,2020,Donruss,44,base,"SGC 10",Baseball,
12468,1652842416323x562396131096255100,"Gavin Lux",SGC,0874784,2020,Donruss,44,Base,"SGC 10",Baseball,
11024,,"Jonathan Taylor",SGC,0887218,2020,Donruss,317,,"SGC 9",Football,
11024,1653101923482x465767195263914200,"Jonathan Taylor",SGC,0887218,2020,Donruss,317,Base,"SGC 9",Football,
10129,,"Lebron James",CSG,1002527244,2019,Revolution,14,,"CSG 9","Basketball ",
10129,1653963803213x903116762603610800,"Lebron James",CSG,1002527244,2019,Revolution,14,Base,"CSG 9","Basketball ",
10124,1644971191988x614238220646024000,"Tyler Herro",CSG,1002551115,2019,Chronicles,294,Base,"CSG 8.5","Basketball ",3.25
10124,1651020112565x729326718257460100,"Tyler Herro",CSG,1002551115,2019,Chronicles,294,Red,"CSG 8.5","Basketball ",
10124,1651020131913x971896281695789000,"Tyler Herro",CSG,1002551115,2019,Chronicles,294,Teal,"CSG 8.5","Basketball ",
10124,1651020161746x759026247876894700,"Tyler Herro",CSG,1002551115,2019,Chronicles,294,Purple,"CSG 8.5","Basketball ",
10124,1651020171816x463700646946066500,"Tyler Herro",CSG,1002551115,2019,Chronicles,294,Pink,"CSG 8.5","Basketball ",
10124,1651020195949x634457986127838300,"Tyler Herro",CSG,1002551115,2019,Chronicles,294,Platinum,"CSG 8.5","Basketball ",
10124,1651020219950x733560415046576300,"Tyler Herro",CSG,1002551115,2019,Chronicles,294,Blue,"CSG 8.5","Basketball ",
10124,1651020233229x764746840669465100,"Tyler Herro",CSG,1002551115,2019,Chronicles,294,Bronze,"CSG 8.5","Basketball ",
10124,1651020234733x887501630336176300,"Tyler Herro",CSG,1002551115,2019,Chronicles,294,Gold,"CSG 8.5","Basketball ",
10124,1651020241117x738594328254900100,"Tyler Herro",CSG,1002551115,2019,Chronicles,294,Green,"CSG 8.5","Basketball ",
10100,1608852776173x467251825395916160,"Luka Doncic",CSG,1002974353,2019,Mosaic,44,"Mosaic Green","CSG 8.5","Basketball ",
10100,1608852771853x452514911746874750,"Luka Doncic",CSG,1002974353,2019,Mosaic,44,"Mosaic Green Swirl","CSG 8.5","Basketball ",
10151,1644971197637x194071067975234000,"Ja Morant",CSG,1003099069,2019,Chronicles,550,Base,"CSG 9","Basketball ",15.01
10151,1651014191879x663308312074334200,"Ja Morant",CSG,1003099069,2019,Chronicles,550,Purple,"CSG 9","Basketball ",
10151,1651014192769x104772987219952320,"Ja Morant",CSG,1003099069,2019,Chronicles,550,Bronze,"CSG 9","Basketball ",
10151,1651014228667x198571153499883300,"Ja Morant",CSG,1003099069,2019,Chronicles,550,Teal,"CSG 9","Basketball ",
10151,1651014248778x140777490312001820,"Ja Morant",CSG,1003099069,2019,Chronicles,550,Black,"CSG 9","Basketball ",
10151,1651014291050x956606427288667600,"Ja Morant",CSG,1003099069,2019,Chronicles,550,Silver,"CSG 9","Basketball ",
10151,1651014333241x535873723063111700,"Ja Morant",CSG,1003099069,2019,Chronicles,550,Pink,"CSG 9","Basketball ",
10151,1651014347446x609017988429315800,"Ja Morant",CSG,1003099069,2019,Chronicles,550,Blue,"CSG 9","Basketball ",
10151,1651014352346x261447297090008130,"Ja Morant",CSG,1003099069,2019,Chronicles,550,Base,"CSG 9","Basketball ",
10151,1651014354355x409680889420296600,"Ja Morant",CSG,1003099069,2019,Chronicles,550,Gold,"CSG 9","Basketball ",
10117,1644971199046x933275402899483100,"Tyler Herro",CSG,1003099156,2019,Chronicles,555,Base,"CSG 9","Basketball ",
10117,1651014171283x510285856085240100,"Tyler Herro",CSG,1003099156,2019,Chronicles,555,Green,"CSG 9","Basketball ",
10117,1651014175123x133287966582583460,"Tyler Herro",CSG,1003099156,2019,Chronicles,555,Purple,"CSG 9","Basketball ",
10117,1651014197564x628358129694789500,"Tyler Herro",CSG,1003099156,2019,Chronicles,555,Gold,"CSG 9","Basketball ",
10117,1651014232409x250524928056709220,"Tyler Herro",CSG,1003099156,2019,Chronicles,555,Silver,"CSG 9","Basketball ",
10117,1651014238646x324676201578494700,"Tyler Herro",CSG,1003099156,2019,Chronicles,555,Pink,"CSG 9","Basketball ",
10117,1651014263838x802962108141860300,"Tyler Herro",CSG,1003099156,2019,Chronicles,555,Teal,"CSG 9","Basketball ",
10117,1651014266209x180535870024457470,"Tyler Herro",CSG,1003099156,2019,Chronicles,555,Red,"CSG 9","Basketball ",
10117,1651014317150x774274219238946200,"Tyler Herro",CSG,1003099156,2019,Chronicles,555,Bronze,"CSG 9","Basketball ",
10117,1651014326208x970893068383536100,"Tyler Herro",CSG,1003099156,2019,Chronicles,555,Base,"CSG 9","Basketball ",
10125,1604687857018x237889950345997470,"Tyler Herro",CSG,1003099157,2019,Prizm,5,Base,"CSG 9","Basketball ",3.95
10125,1604687889946x873494573555925400,"Tyler Herro",CSG,1003099157,2019,Prizm,5,"Prizm Green","CSG 9","Basketball ",13.50
10125,1604687919368x442675108717441860,"Tyler Herro",CSG,1003099157,2019,Prizm,5,"Prizm Silver","CSG 9","Basketball ",
10814,,"Jalen Hurts",CSG,1003718101,2020,"Panini Select",SCR-22,Silver,"CSG 9.5",Football,
10814,1653150328585x843070850958900600,"Jalen Hurts",CSG,1003718101,2020,"Panini Select",SCR-22,Silver,"CSG 9.5",Football,13.50
13515,,"Lynn Cain",CSG,1006530003,1982,Topps,277,base,"CSG 9",,
13515,1654016587444x269874764095808800,"Lynn Cain",CSG,1006530003,1982,Topps,277,Base,"CSG 9",,
13490,,"James Wilder",CSG,1006530018,1982,Topps,507,base,"CSG 8.5",,
13490,1653150327105x253193433060838300,"James Wilder",CSG,1006530018,1982,Topps,507,Base,"CSG 8.5",,
13519,,"Randy Gradishar",CSG,1006530021,1982,Topps,79,base,"CSG 8.5",,
13519,1654110544182x939283020092888000,"Randy Gradishar",CSG,1006530021,1982,Topps,79,Base,"CSG 8.5",,
13486,,"Joe Montana",CSG,1006530036,1991,"Pro Set",653,base,"CSG 8.5",,
13486,1653354979030x441428171028758400,"Joe Montana",CSG,1006530036,1991,"Pro Set",653,Base,"CSG 8.5",,
13514,,Saints,CSG,1007337007,1982,Topps,404,base,"CSG 5.5",,
13514,1654219150627x487266794381459460,Saints,CSG,1007337007,1982,Topps,404,Base,"CSG 5.5",,
13506,,"Michael Irvin",CSG,1007337036,1990,"Pro Set",79,base,"CSG 8.5",,
13506,1654031923468x107981472960313900,"Michael Irvin",CSG,1007337036,1990,"Pro Set",79,Base,"CSG 8.5",,
13498,,"Don Shula",CSG,1007337045,1990,"Pro Set",185,base,"CSG 8.5",,
13498,1652796058695x795619799438211200,"Don Shula",CSG,1007337045,1990,"Pro Set",185,Base,"CSG 8.5",,
13503,,"Derrick Thomas",CSG,1008029010,1990,"Pro Set",6,base,"CSG 8.5",,
13503,1652796048371x706679510278587900,"Derrick Thomas",CSG,1008029010,1990,"Pro Set",6,Base,"CSG 8.5",,
13491,,"James Wilder",CSG,1008029038,1982,Topps,507,base,"CSG 8.5",,
13491,1653150327105x253193433060838300,"James Wilder",CSG,1008029038,1982,Topps,507,Base,"CSG 8.5",,
13504,,"Billy Sims",CSG,1008891003,1982,Topps,350,base,"CSG 8.5",,
13504,1652543652786x954683779991071900,"Billy Sims",CSG,1008891003,1982,Topps,350,Base,"CSG 8.5",,
13505,,"Billy Sims",CSG,1008891005,1982,Topps,350,base,"CSG 8.5",,
13505,1652543652786x954683779991071900,"Billy Sims",CSG,1008891005,1982,Topps,350,Base,"CSG 8.5",,
13517,,"Ken Anderson",CSG,1008891011,1982,Topps,39,base,"CSG 9",,
13517,1653924027374x986037728326518300,"Ken Anderson",CSG,1008891011,1982,Topps,39,Base,"CSG 9",,
10693,,"Keenan Allen",CSG,101099002,2019,"Panini Obsidian",V-16,Vitreous,"CSG 8.5",Football,
10693,1653924028235x628619554843681700,"Keenan Allen",CSG,101099002,2019,"Panini Obsidian",V-16,Base,"CSG 8.5",Football,
10490,,"Laviska Shenault",CSG,1010990020,2020,Optic,168,Holo,"CSG 9",Football,
10490,1653963751921x199464478999181060,"Laviska Shenault",CSG,1010990020,2020,Optic,168,Holo,"CSG 9",Football,7.50
10806,,"Tua Tagovailoa",CSG,101099003,2020,"Panini Illusions",6,Retail,"CSG 8.5",Football,
10806,1653143067262x655504680884113600,"Tua Tagovailoa",CSG,101099003,2020,"Panini Illusions",6,"Base Retail","CSG 8.5",Football,
10471,,"Jordan Love",CSG,1011773001,2020,Chronicles,204,Luminence,"CSG 8.5",Football,
10471,1653451068014x832620914468155800,"Jordan Love",CSG,1011773001,2020,Chronicles,204,Base,"CSG 8.5",Football,5.99
10421,,"Jalen Hurts",CSG,1011773002,2020,Chronicles,204,Legacy,"CSG 8.5",Football,
10421,1653150326208x248357042043054980,"Jalen Hurts",CSG,1011773002,2020,Chronicles,204,Base,"CSG 8.5",Football,
10630,1603257653299x502089457880006660,"Shohei Ohtani",CSG,1011773005,2018,Topps,700,Base,"CSG 8.5",Baseball,12.50
10630,1621357322270x178100674798813200,"Shohei Ohtani",CSG,1011773005,2018,Topps,700,Base,"CSG 8.5",Baseball,
10630,1634940928510x501124417581744100,"Shohei Ohtani",CSG,1011773005,2018,Topps,700,"Base - Gold","CSG 8.5",Baseball,
10630,1640095510495x259970295390771870,"Shohei Ohtani",CSG,1011773005,2018,Topps,700,Base,"CSG 8.5",Baseball,
10630,1642893400251x966077396906672100,"Shohei Ohtani",CSG,1011773005,2018,Topps,700,"Base - Pitching Red Glove","CSG 8.5",Baseball,19.99
10630,1603257653299x502089457880006660,"Shohei Ohtani",CSG,1011773005,2018,Topps,700,Base,"CSG 8.5",Baseball,12.50
10630,1621357322270x178100674798813200,"Shohei Ohtani",CSG,1011773005,2018,Topps,700,Base,"CSG 8.5",Baseball,
10630,1634940928510x501124417581744100,"Shohei Ohtani",CSG,1011773005,2018,Topps,700,"Base - Gold","CSG 8.5",Baseball,
10630,1640095510495x259970295390771870,"Shohei Ohtani",CSG,1011773005,2018,Topps,700,Base,"CSG 8.5",Baseball,
10630,1642893400251x966077396906672100,"Shohei Ohtani",CSG,1011773005,2018,Topps,700,"Base - Pitching Red Glove","CSG 8.5",Baseball,19.99
10817,,"Justin Herbert",CSG,1011773013,2020,"Panini Playoff",RW-4,"Rookie Wave","CSG 9",Football,
10817,1653359789048x348439234264842560,"Justin Herbert",CSG,1011773013,2020,"Panini Playoff",RW-4,Base,"CSG 9",Football,16.50
10773,,"Joe Burrow",CSG,1011773014,2020,"Panini Playoff",201,"Goal Line","CSG 9",Football,
10773,1653355774887x194191924535644930,"Joe Burrow",CSG,1011773014,2020,"Panini Playoff",201,"Goal Line","CSG 9",Football,
10776,,"Joe Burrow",CSG,1011773019,2020,Chronicles,PA-1,,"CSG 9.5",Football,
10776,1653354983176x254594411291113820,"Joe Burrow",CSG,1011773019,2020,Chronicles,PA-1,Base,"CSG 9.5",Football,28.00
10404,,"Justin Herbert 203",CSG,1011773020,2020,Chronicles,203,Luminance,"CSG 9",Football,
10404,1653924021574x188151680742644000,"Justin Herbert 203",CSG,1011773020,2020,Chronicles,203,Base,"CSG 9",Football,12.50
10066,,"Deandre Ayton",CSG,1011773024,2018,Prizm,25,"Freshman Phenoms Silver","CSG 8.5","Basketball ",
10066,1652750202387x235024728389694900,"Deandre Ayton",CSG,1011773024,2018,Prizm,25,Silver,"CSG 8.5","Basketball ",
10450,,"Jasson Dominguez",CSG,1011773031,2020,"Upper Deck Goodwin Champions",145,"Splash of Color","CSG 8",Baseball,
10450,1653186038195x570154290195674430,"Jasson Dominguez",CSG,1011773031,2020,"Upper Deck Goodwin Champions",145,Base,"CSG 8",Baseball,5.50
10449,,"Jasson Dominguez",CSG,1011773032,2020,"Upper Deck Goodwin Champions",145,"Splash of Color","CSG 8.5",Baseball,
10449,1653186038195x570154290195674430,"Jasson Dominguez",CSG,1011773032,2020,"Upper Deck Goodwin Champions",145,Base,"CSG 8.5",Baseball,
10160,,"Lebron James",CSG,1011773034,2020,"Upper Deck Goodwin Champions",50,,"CSG 9.5","Basketball ",
10160,1653963756204x227362248489862080,"Lebron James",CSG,1011773034,2020,"Upper Deck Goodwin Champions",50,Base,"CSG 9.5","Basketball ",6.50
10818,,"Jalen Hurts",CSG,1011773050,2020,Donruss,RH-JH,"Red Hot Rookies","CSG 9",Football,
10818,1653150329918x425767298474481340,"Jalen Hurts",CSG,1011773050,2020,Donruss,RH-JH,Base,"CSG 9",Football,
10420,,"Jalen Hurts",CSG,1011773051,2020,Donruss,ESR-JAH,"Elite Series Rookies","CSG 8.5",Football,
10420,1653150397212x129860139482650620,"Jalen Hurts",CSG,1011773051,2020,Donruss,ESR-JAH,Base,"CSG 8.5",Football,
10441,,"Fernando Tatis",CSG,1011773052,2020,"Topps Chrome",FS-11,"Future Stars","CSG 9.5",Baseball,
10441,1652796051128x341537743784568800,"Fernando Tatis",CSG,1011773052,2020,"Topps Chrome",FS-11,Base,"CSG 9.5",Baseball,14.58
10627,,"Fernando Tatis Jr.",CSG,1011773053,2019,Bowman,BTP-3,"Scouts Top 100","CSG 9.5",Baseball,
10627,1652796448273x355915965802226200,"Fernando Tatis Jr.",CSG,1011773053,2019,Bowman,BTP-3,Base,"CSG 9.5",Baseball,8.50
